Obs_ID,Date,Year,Month,Month_Name,Day_of_Week,Ticker,Company,Sector,Market_Cap_Category,Open,High,Low,Close,Volume,VWAP,Price_Range,Daily_Return_Pct,Beta,RSI,MA_20,MA_50,BB_Signal,PE_Ratio,Market_Cap_Billions,Dividend_Yield,Market_Regime,Trading_Signal,Price_Up
2917,2022-02-15,2022,02,February,Tuesday,XOM,ExxonMobil Corp.,Energy,Large Cap,107.71,108.83,107.5,108.77,8451158,108.4,1.33,0.9806,0.9,52.52,108.66,112.19,Above,21.12,885.26,1.898,Bear,Buy,1
2918,2022-02-15,2022,02,February,Tuesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,257.92,260.65,257.51,258.9,5298655,259.17,3.14,0.3798,0.7,49.63,259.18,257.71,Below,31.51,2092.29,1.3103,Bear,Buy,1
2919,2022-02-15,2022,02,February,Tuesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,50.4,50.75,50.25,50.58,6323424,50.37,0.5,0.3593,0.7,48.16,51.36,49.27,Below,24.42,543.08,0.9237,Bear,Buy,1
2920,2022-02-15,2022,02,February,Tuesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,166.81,166.96,164.28,164.45,6074949,165.12,2.68,-1.4173,0.6,54.7,163.97,159.28,Above,28.81,1282.01,0,Bear,Sell,0
2921,2022-02-16,2022,02,February,Wednesday,AAPL,Apple Inc.,Technology,Large Cap,227.99,228.28,224.86,225.31,4251543,226.19,3.42,-1.1774,1.3,44.14,225.04,228.68,Above,22.92,2099.2,0.6748,Bear,Sell,0
2922,2022-02-16,2022,02,February,Wednesday,MSFT,Microsoft Corp.,Technology,Large Cap,317.69,317.95,317.65,317.82,7783683,318.24,0.3,0.042,1.3,46.54,318.68,314.53,Below,26.11,2263.05,0.4174,Bear,Hold,1
2923,2022-02-16,2022,02,February,Wednesday,GOOGL,Alphabet Inc.,Technology,Large Cap,5837.03,5840.29,5803.55,5810.81,5255891,5822.55,36.74,-0.4492,1.3,48.88,5741.65,5799.65,Above,20.41,58542.25,0.1492,Bear,Sell,0
2924,2022-02-16,2022,02,February,Wednesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3582.44,3583.11,3532.67,3546.89,1508459,3553.31,50.44,-0.9923,1.2,43.84,3561.96,3576.5,Below,22.26,25885.29,0.8976,Bear,Sell,0
2925,2022-02-16,2022,02,February,Wednesday,JPM,JPMorgan Chase,Financials,Large Cap,185.13,186.64,184.08,186.59,7720712,186.0,2.56,0.7883,1.1,58.17,184.26,187.29,Above,25.21,1858.6,2.2848,Bear,Buy,1
2926,2022-02-16,2022,02,February,Wednesday,BAC,Bank of America,Financials,Large Cap,45.21,45.31,44.67,44.71,4016664,44.91,0.64,-1.1141,1.1,48.09,44.47,43.93,Above,19.92,301.57,2.5465,Bear,Sell,0
2927,2022-02-16,2022,02,February,Wednesday,XOM,ExxonMobil Corp.,Energy,Large Cap,108.77,109.45,107.15,107.39,4882729,108.05,2.3,-1.2649,0.9,45.94,108.26,107.6,Below,21.01,897.41,1.1667,Bear,Sell,0
2928,2022-02-16,2022,02,February,Wednesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,258.9,260.31,254.92,256.1,3722717,256.95,5.39,-1.0817,0.7,54.31,250.99,261.27,Above,9.74,1890.16,1.2373,Bear,Sell,0
2929,2022-02-16,2022,02,February,Wednesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,50.58,50.77,49.9,50.71,3457387,50.58,0.87,0.2494,0.7,48.62,50.94,49.94,Below,19.05,346.73,1.3661,Bear,Hold,1
2930,2022-02-16,2022,02,February,Wednesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,164.45,165.23,160.33,161.26,2060747,162.32,4.9,-1.9379,0.6,47.16,162.31,166.09,Below,12.54,1040.36,0.2724,Bear,Strong Sell,0
2931,2022-02-17,2022,02,February,Thursday,AAPL,Apple Inc.,Technology,Large Cap,225.31,229.29,224.04,228.82,3219383,227.51,5.25,1.5596,1.3,60.0,224.79,240.01,Above,22.56,1833.3,0.056,Bear,Strong Buy,1
2932,2022-02-17,2022,02,February,Thursday,MSFT,Microsoft Corp.,Technology,Large Cap,317.82,319.47,316.33,317.35,7269143,317.35,3.14,-0.1468,1.3,51.25,313.15,320.87,Above,10.56,2920.37,0.3517,Bear,Hold,0
2933,2022-02-17,2022,02,February,Thursday,GOOGL,Alphabet Inc.,Technology,Large Cap,5810.81,5846.28,5754.73,5781.24,5341441,5791.29,91.55,-0.5088,1.3,59.17,5718.93,5735.92,Above,23.21,45061.93,0.0121,Bear,Sell,0
2934,2022-02-17,2022,02,February,Thursday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3546.89,3574.72,3546.32,3572.92,2388114,3561.64,28.4,0.7339,1.2,56.62,3548.4,3528.53,Above,23.81,28274.98,0.1687,Bear,Buy,1
2935,2022-02-17,2022,02,February,Thursday,JPM,JPMorgan Chase,Financials,Large Cap,186.59,188.88,185.59,187.61,5316056,187.44,3.29,0.5478,1.1,42.67,181.99,183.73,Above,32.72,1194.24,0.7296,Bear,Buy,1
2936,2022-02-17,2022,02,February,Thursday,BAC,Bank of America,Financials,Large Cap,44.71,45.12,44.68,45.1,5638587,44.96,0.44,0.8649,1.1,55.2,45.63,45.49,Below,18.04,383.95,2.3099,Bear,Buy,1
2937,2022-02-17,2022,02,February,Thursday,XOM,ExxonMobil Corp.,Energy,Large Cap,107.39,108.58,106.2,108.33,3189227,107.82,2.38,0.8759,0.9,45.36,109.78,111.3,Below,24.96,907.47,0.7587,Bear,Buy,1
2938,2022-02-17,2022,02,February,Thursday,JNJ,Johnson & Johnson,Healthcare,Large Cap,256.1,257.1,253.59,254.73,5846249,255.07,3.51,-0.5343,0.7,45.08,255.1,250.41,Below,12.32,2112.3,2.2554,Bear,Sell,0
2939,2022-02-17,2022,02,February,Thursday,PFE,Pfizer Inc.,Healthcare,Mid Cap,50.71,50.83,50.29,50.42,3080975,50.48,0.54,-0.5765,0.7,46.37,49.82,49.3,Above,5.93,367.61,2.3211,Bear,Sell,0
2940,2022-02-17,2022,02,February,Thursday,WMT,Walmart Inc.,Consumer Staples,Large Cap,161.26,161.6,160.19,160.36,6765559,160.64,1.41,-0.5552,0.6,49.67,157.6,164.76,Above,19.45,1250.05,0.7842,Bear,Sell,0
2941,2022-02-18,2022,02,February,Friday,AAPL,Apple Inc.,Technology,Large Cap,228.82,228.83,225.46,226.31,3258546,226.56,3.37,-1.0959,1.3,45.63,219.42,230.52,Above,36.39,1750.18,0.1544,Bear,Sell,0
2942,2022-02-18,2022,02,February,Friday,MSFT,Microsoft Corp.,Technology,Large Cap,317.35,323.66,315.86,322.27,3416112,320.46,7.8,1.5498,1.3,55.53,323.53,337.82,Below,30.9,2415.34,0.7055,Bear,Strong Buy,1
2943,2022-02-18,2022,02,February,Friday,GOOGL,Alphabet Inc.,Technology,Large Cap,5781.24,5831.37,5776.19,5808.67,4819232,5802.77,55.18,0.4744,1.3,47.19,5871.66,5909.1,Below,21.87,59143.7,0.5844,Bear,Buy,1
2944,2022-02-18,2022,02,February,Friday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3572.92,3618.36,3561.46,3616.79,4904675,3597.88,56.9,1.2279,1.2,55.21,3579.55,3595.57,Above,28.59,30263.7,0.5342,Bear,Buy,1
2945,2022-02-18,2022,02,February,Friday,JPM,JPMorgan Chase,Financials,Large Cap,187.61,189.2,186.47,188.2,6830942,188.18,2.73,0.317,1.1,53.94,190.93,184.02,Below,15.25,1365.67,2.138,Bear,Buy,1
2946,2022-02-18,2022,02,February,Friday,BAC,Bank of America,Financials,Large Cap,45.1,45.96,44.67,45.55,4930752,45.3,1.29,0.9997,1.1,57.1,44.86,46.18,Above,24.22,410.36,1.8069,Bear,Buy,1
2947,2022-02-18,2022,02,February,Friday,XOM,ExxonMobil Corp.,Energy,Large Cap,108.33,110.57,107.62,110.42,8433170,109.22,2.95,1.9309,0.9,47.98,111.14,112.41,Below,31.4,1104.04,1.2504,Bear,Strong Buy,1
2948,2022-02-18,2022,02,February,Friday,JNJ,Johnson & Johnson,Healthcare,Large Cap,254.73,257.02,252.48,255.69,7075362,255.09,4.54,0.3757,0.7,51.66,252.46,260.79,Above,25.12,1902.02,1.8897,Bear,Buy,1
2949,2022-02-18,2022,02,February,Friday,PFE,Pfizer Inc.,Healthcare,Mid Cap,50.42,51.27,49.74,51.26,1494819,50.74,1.53,1.6712,0.7,47.04,50.69,54.14,Above,21.72,323.43,2.8582,Bear,Strong Buy,1
2950,2022-02-18,2022,02,February,Friday,WMT,Walmart Inc.,Consumer Staples,Large Cap,160.36,164.74,160.05,164.15,6315181,163.08,4.69,2.3641,0.6,57.61,161.22,162.21,Above,33.06,1421.41,2.9314,Bear,Strong Buy,1
2951,2022-02-21,2022,02,February,Monday,AAPL,Apple Inc.,Technology,Large Cap,226.31,227.82,225.06,227.8,3191587,226.46,2.76,0.6579,1.3,53.97,229.13,226.28,Below,31.22,2106.03,0.7555,Bear,Buy,1
2952,2022-02-21,2022,02,February,Monday,MSFT,Microsoft Corp.,Technology,Large Cap,322.27,333.43,321.51,331.39,5792162,328.77,11.92,2.8309,1.3,61.42,331.0,326.87,Above,13.92,3329.99,0.494,Bear,Strong Buy,1
2953,2022-02-21,2022,02,February,Monday,GOOGL,Alphabet Inc.,Technology,Large Cap,5808.67,5905.71,5785.03,5873.85,5286954,5854.84,120.68,1.1222,1.3,53.26,5920.82,5904.16,Below,36.5,49202.96,0,Bear,Buy,1
2954,2022-02-21,2022,02,February,Monday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3616.79,3645.06,3614.24,3638.12,3004134,3629.4,30.82,0.5896,1.2,51.19,3671.92,3530.68,Below,18.47,26597.74,0.7776,Bear,Buy,1
2955,2022-02-21,2022,02,February,Monday,JPM,JPMorgan Chase,Financials,Large Cap,188.2,190.3,187.6,190.17,6195917,189.12,2.7,1.0446,1.1,47.15,186.92,184.83,Above,28.73,1474.5,0.5944,Bear,Buy,1
2956,2022-02-21,2022,02,February,Monday,BAC,Bank of America,Financials,Large Cap,45.55,46.46,45.53,46.35,10005192,46.12,0.93,1.7661,1.1,53.61,46.31,46.27,Above,25.25,240.89,0.3404,Bear,Strong Buy,1
2957,2022-02-21,2022,02,February,Monday,XOM,ExxonMobil Corp.,Energy,Large Cap,110.42,110.47,109.73,110.46,4330098,110.28,0.74,0.0352,0.9,52.55,112.23,110.91,Below,19.08,760.56,0.9319,Bear,Hold,1
2958,2022-02-21,2022,02,February,Monday,JNJ,Johnson & Johnson,Healthcare,Large Cap,255.69,255.87,252.43,253.31,4854863,253.66,3.44,-0.931,0.7,53.85,253.02,250.76,Above,23.36,1863.76,2.0772,Bear,Sell,0
2959,2022-02-21,2022,02,February,Monday,PFE,Pfizer Inc.,Healthcare,Mid Cap,51.26,51.82,51.09,51.63,4433179,51.46,0.73,0.7296,0.7,46.97,51.97,52.21,Below,18.43,443.35,1.1,Bear,Buy,1
2960,2022-02-21,2022,02,February,Monday,WMT,Walmart Inc.,Consumer Staples,Large Cap,164.15,164.19,163.79,164.14,3592003,164.44,0.4,-0.0088,0.6,50.93,167.23,164.49,Below,17.95,1899.68,2.0665,Bear,Hold,0
2961,2022-02-22,2022,02,February,Tuesday,AAPL,Apple Inc.,Technology,Large Cap,227.8,231.57,226.65,230.09,5429908,229.59,4.92,1.0065,1.3,50.15,236.77,237.93,Below,11.53,2314.44,0.8262,Bear,Buy,1
2962,2022-02-22,2022,02,February,Tuesday,MSFT,Microsoft Corp.,Technology,Large Cap,331.39,337.16,330.29,336.15,4493973,334.89,6.87,1.4363,1.3,53.25,341.24,329.52,Below,30.97,2322.1,0,Bear,Buy,1
2963,2022-02-22,2022,02,February,Tuesday,GOOGL,Alphabet Inc.,Technology,Large Cap,5873.85,5920.09,5838.42,5858.03,6930568,5869.81,81.67,-0.2694,1.3,42.62,5898.37,5917.98,Below,24.11,34171.46,0.8349,Bear,Hold,0
2964,2022-02-22,2022,02,February,Tuesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3638.12,3646.18,3568.35,3580.09,5602265,3601.49,77.83,-1.5949,1.2,48.18,3586.23,3697.38,Below,8.57,25958.65,0.5707,Bear,Strong Sell,0
2965,2022-02-22,2022,02,February,Tuesday,JPM,JPMorgan Chase,Financials,Large Cap,190.17,192.73,189.97,192.32,2509393,191.49,2.76,1.1326,1.1,59.74,195.33,187.88,Below,34.35,1377.24,1.4391,Bear,Buy,1
2966,2022-02-22,2022,02,February,Tuesday,BAC,Bank of America,Financials,Large Cap,46.35,47.79,46.15,47.46,6026994,47.18,1.64,2.3907,1.1,57.67,47.24,48.77,Above,18.27,342.12,2.3677,Bear,Strong Buy,1
2967,2022-02-22,2022,02,February,Tuesday,XOM,ExxonMobil Corp.,Energy,Large Cap,110.46,111.4,110.32,110.98,1220603,110.74,1.08,0.4682,0.9,60.14,108.87,111.55,Above,26.97,1171.56,1.2467,Bear,Buy,1
2968,2022-02-22,2022,02,February,Tuesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,253.31,257.6,252.74,257.22,5447866,256.48,4.86,1.5432,0.7,50.87,257.54,254.04,Below,13.92,2669.81,3.8983,Bear,Strong Buy,1
2969,2022-02-22,2022,02,February,Tuesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,51.63,51.72,51.36,51.49,7782720,51.54,0.36,-0.2744,0.7,43.45,51.73,49.48,Below,18.52,454.2,1.8868,Bear,Hold,0
2970,2022-02-22,2022,02,February,Tuesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,164.14,164.54,163.62,163.72,3640587,164.16,0.92,-0.2533,0.6,49.51,163.7,163.55,Above,37.4,915.98,1.7076,Bear,Hold,0
2971,2022-02-23,2022,02,February,Wednesday,AAPL,Apple Inc.,Technology,Large Cap,230.09,230.32,227.73,227.95,5346669,228.81,2.59,-0.9285,1.3,44.93,231.98,213.95,Below,28.56,1509.71,0.4122,Bear,Sell,0
2972,2022-02-23,2022,02,February,Wednesday,MSFT,Microsoft Corp.,Technology,Large Cap,336.15,337.58,331.95,332.09,6824693,333.77,5.63,-1.2092,1.3,51.6,327.78,342.62,Above,12.59,2954.89,0,Bear,Sell,0
2973,2022-02-23,2022,02,February,Wednesday,GOOGL,Alphabet Inc.,Technology,Large Cap,5858.03,5895.84,5851.26,5891.06,5410191,5865.5,44.58,0.5638,1.3,51.79,5948.94,5960.51,Below,26.06,65003.94,0.5951,Bear,Buy,1
2974,2022-02-23,2022,02,February,Wednesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3580.09,3583.42,3539.69,3558.44,5003110,3555.33,43.73,-0.6048,1.2,58.71,3552.67,3539.92,Above,32.74,21217.35,0.6682,Bear,Sell,0
2975,2022-02-23,2022,02,February,Wednesday,JPM,JPMorgan Chase,Financials,Large Cap,192.32,193.45,187.74,188.4,7465615,189.8,5.71,-2.0362,1.1,38.77,192.75,181.15,Below,34.77,1228.99,1.9672,Bear,Strong Sell,0
2976,2022-02-23,2022,02,February,Wednesday,BAC,Bank of America,Financials,Large Cap,47.46,47.47,46.07,46.21,4738589,46.62,1.4,-2.6329,1.1,36.61,46.57,45.85,Below,34.64,343.85,1.501,Bear,Strong Sell,0
2977,2022-02-23,2022,02,February,Wednesday,XOM,ExxonMobil Corp.,Energy,Large Cap,110.98,111.59,110.52,111.13,3626609,111.08,1.07,0.1314,0.9,58.44,109.57,109.13,Above,27.53,989.65,1.4461,Bear,Hold,1
2978,2022-02-23,2022,02,February,Wednesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,257.22,260.49,256.92,259.95,5857131,259.29,3.57,1.0629,0.7,59.66,254.54,247.63,Above,22.68,2253.38,1.299,Bear,Buy,1
2979,2022-02-23,2022,02,February,Wednesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,51.49,51.51,50.8,51.17,6028306,51.19,0.71,-0.6209,0.7,60.99,51.12,51.04,Above,21.16,226.34,1.425,Bear,Sell,0
2980,2022-02-23,2022,02,February,Wednesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,163.72,167.68,163.0,166.36,4159424,165.7,4.68,1.61,0.6,56.67,164.63,165.9,Above,16.1,1247.83,0.7496,Bear,Strong Buy,1
2981,2022-02-24,2022,02,February,Thursday,AAPL,Apple Inc.,Technology,Large Cap,227.95,230.19,227.6,229.63,6001790,229.19,2.59,0.7371,1.3,48.99,224.44,223.89,Above,33.45,1232.21,0.528,Bear,Buy,1
2982,2022-02-24,2022,02,February,Thursday,MSFT,Microsoft Corp.,Technology,Large Cap,332.09,333.35,327.62,328.82,1980206,330.14,5.73,-0.9856,1.3,39.75,321.47,339.64,Above,17.05,2690.41,0.3562,Bear,Sell,0
2983,2022-02-24,2022,02,February,Thursday,GOOGL,Alphabet Inc.,Technology,Large Cap,5891.06,5929.59,5855.76,5855.79,4056124,5887.43,73.83,-0.5988,1.3,44.51,5816.75,6100.35,Above,12.52,54390.7,0.6225,Bear,Sell,0
2984,2022-02-24,2022,02,February,Thursday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3558.44,3577.78,3515.8,3533.02,5117157,3538.72,61.98,-0.7142,1.2,44.6,3592.54,3530.57,Below,23.05,32321.31,0.6594,Bear,Sell,0
2985,2022-02-24,2022,02,February,Thursday,JPM,JPMorgan Chase,Financials,Large Cap,188.4,190.11,187.52,189.74,4766373,188.94,2.59,0.7103,1.1,46.88,187.35,181.65,Above,21.84,1556.83,2.4717,Bear,Buy,1
2986,2022-02-24,2022,02,February,Thursday,BAC,Bank of America,Financials,Large Cap,46.21,46.35,45.84,46.15,6091972,46.14,0.51,-0.1228,1.1,53.61,46.6,45.96,Below,29.63,378.8,1.9127,Bear,Hold,0
2987,2022-02-24,2022,02,February,Thursday,XOM,ExxonMobil Corp.,Energy,Large Cap,111.13,111.31,110.06,110.13,3199687,110.07,1.25,-0.9028,0.9,48.88,109.03,112.66,Above,9.61,943.57,1.7457,Bear,Sell,0
2988,2022-02-24,2022,02,February,Thursday,JNJ,Johnson & Johnson,Healthcare,Large Cap,259.95,261.57,258.99,260.97,5391032,260.28,2.58,0.3907,0.7,51.12,257.57,260.14,Above,29.42,2328.43,1.9554,Bear,Buy,1
2989,2022-02-24,2022,02,February,Thursday,PFE,Pfizer Inc.,Healthcare,Mid Cap,51.17,51.63,51.03,51.54,3844748,51.43,0.6,0.7157,0.7,52.04,52.39,52.39,Below,23.42,488.51,1.8884,Bear,Buy,1
2990,2022-02-24,2022,02,February,Thursday,WMT,Walmart Inc.,Consumer Staples,Large Cap,166.36,166.73,163.54,163.96,4186726,164.96,3.19,-1.4412,0.6,42.37,160.9,173.48,Above,42.02,1160.53,0.01,Bear,Sell,0
2991,2022-02-25,2022,02,February,Friday,AAPL,Apple Inc.,Technology,Large Cap,229.63,231.07,228.85,230.55,3129736,229.83,2.22,0.4001,1.3,47.62,230.42,224.37,Above,24.98,2230.6,0.3384,Bear,Buy,1
2992,2022-02-25,2022,02,February,Friday,MSFT,Microsoft Corp.,Technology,Large Cap,328.82,332.31,328.38,331.08,6129239,330.64,3.93,0.6861,1.3,47.09,326.74,342.88,Above,34.54,2624.03,0.3431,Bear,Buy,1
2993,2022-02-25,2022,02,February,Friday,GOOGL,Alphabet Inc.,Technology,Large Cap,5855.79,6044.68,5846.61,6001.68,8226825,5963.28,198.07,2.4913,1.3,54.57,6055.65,6256.16,Below,21.0,37792.8,0.738,Bear,Strong Buy,1
2994,2022-02-25,2022,02,February,Friday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3533.02,3600.99,3527.64,3596.35,7808619,3574.16,73.35,1.7926,1.2,49.47,3624.34,3695.3,Below,10.82,38186.83,0.6651,Bear,Strong Buy,1
2995,2022-02-25,2022,02,February,Friday,JPM,JPMorgan Chase,Financials,Large Cap,189.74,194.18,188.4,194.15,4642336,192.34,5.78,2.3244,1.1,50.67,198.93,197.2,Below,13.53,1160.28,1.4118,Bear,Strong Buy,1
2996,2022-02-25,2022,02,February,Friday,BAC,Bank of America,Financials,Large Cap,46.15,46.21,45.34,45.44,7601188,45.65,0.87,-1.5424,1.1,47.49,45.65,45.77,Below,10.8,305.6,0.7097,Bear,Strong Sell,0
2997,2022-02-25,2022,02,February,Friday,XOM,ExxonMobil Corp.,Energy,Large Cap,110.13,110.83,108.94,108.99,3902559,109.68,1.89,-1.0331,0.9,38.74,108.7,106.2,Above,25.88,912.11,0.8492,Bear,Sell,0
2998,2022-02-25,2022,02,February,Friday,JNJ,Johnson & Johnson,Healthcare,Large Cap,260.97,264.45,259.16,264.07,1675502,262.1,5.29,1.1868,0.7,49.9,267.91,261.54,Below,37.61,1852.65,1.9731,Bear,Buy,1
2999,2022-02-25,2022,02,February,Friday,PFE,Pfizer Inc.,Healthcare,Mid Cap,51.54,51.73,51.51,51.65,6212509,51.6,0.22,0.2133,0.7,47.24,52.63,51.06,Below,18.56,402.49,0.7075,Bear,Hold,1
3000,2022-02-25,2022,02,February,Friday,WMT,Walmart Inc.,Consumer Staples,Large Cap,163.96,165.22,160.64,161.14,4739341,162.31,4.58,-1.7205,0.6,46.34,160.89,161.01,Above,26.34,1603.31,1.1962,Bear,Strong Sell,0
3001,2022-02-28,2022,02,February,Monday,AAPL,Apple Inc.,Technology,Large Cap,230.55,230.67,228.04,228.32,2112866,228.74,2.63,-0.967,1.3,38.98,225.91,232.75,Above,25.96,2611.69,0.5169,Bear,Sell,0
3002,2022-02-28,2022,02,February,Monday,MSFT,Microsoft Corp.,Technology,Large Cap,331.08,331.36,329.81,330.9,3868846,331.04,1.55,-0.0533,1.3,53.47,331.3,338.25,Below,17.98,1558.13,0.9169,Bear,Hold,0
3003,2022-02-28,2022,02,February,Monday,GOOGL,Alphabet Inc.,Technology,Large Cap,6001.68,6127.13,5996.23,6092.59,4144497,6072.36,130.9,1.5147,1.3,54.31,6184.54,5940.13,Below,28.31,42286.87,0.5324,Bear,Strong Buy,1
3004,2022-02-28,2022,02,February,Monday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3596.35,3612.95,3557.54,3570.11,6488828,3586.62,55.41,-0.7296,1.2,54.1,3549.05,3593.55,Above,29.68,26015.06,0.6057,Bear,Sell,0
3005,2022-02-28,2022,02,February,Monday,JPM,JPMorgan Chase,Financials,Large Cap,194.15,197.61,193.74,197.6,5688112,196.53,3.87,1.7778,1.1,57.93,198.11,199.16,Below,26.17,1453.52,1.0758,Bear,Strong Buy,1
3006,2022-02-28,2022,02,February,Monday,BAC,Bank of America,Financials,Large Cap,45.44,45.8,45.21,45.36,3587145,45.41,0.59,-0.1716,1.1,51.68,45.88,44.24,Below,12.38,270.56,0,Bear,Hold,0
3007,2022-02-28,2022,02,February,Monday,XOM,ExxonMobil Corp.,Energy,Large Cap,108.99,109.18,108.37,108.83,5761208,109.01,0.81,-0.1505,0.9,40.89,107.61,105.88,Above,18.44,1042.53,1.7356,Bear,Hold,0
3008,2022-02-28,2022,02,February,Monday,JNJ,Johnson & Johnson,Healthcare,Large Cap,264.07,267.89,263.39,266.95,6984210,265.8,4.5,1.0892,0.7,49.48,267.76,261.3,Below,23.31,1986.48,1.3811,Bear,Buy,1
3009,2022-02-28,2022,02,February,Monday,PFE,Pfizer Inc.,Healthcare,Mid Cap,51.65,51.99,51.56,51.97,6263542,51.83,0.43,0.6193,0.7,56.03,53.29,51.27,Below,9.83,403.51,0.8017,Bear,Buy,1
3010,2022-02-28,2022,02,February,Monday,WMT,Walmart Inc.,Consumer Staples,Large Cap,161.14,161.21,161.06,161.18,6141641,160.89,0.15,0.0252,0.6,56.4,159.62,163.27,Above,26.17,1427.96,1.7558,Bear,Hold,1
3011,2022-03-01,2022,03,March,Tuesday,AAPL,Apple Inc.,Technology,Large Cap,228.32,228.52,222.12,222.94,8445575,224.88,6.4,-2.357,1.3,41.97,220.41,218.37,Above,35.54,2392.03,0.7916,Bear,Strong Sell,0
3012,2022-03-01,2022,03,March,Tuesday,MSFT,Microsoft Corp.,Technology,Large Cap,330.9,332.06,323.54,323.54,5559054,326.4,8.52,-2.2228,1.3,35.81,316.03,339.54,Above,16.31,2352.42,0.8119,Bear,Strong Sell,0
3013,2022-03-01,2022,03,March,Tuesday,GOOGL,Alphabet Inc.,Technology,Large Cap,6092.59,6136.58,6077.25,6117.69,7616067,6110.71,59.33,0.412,1.3,52.07,5950.29,5945.5,Above,22.21,43481.22,0.7713,Bear,Buy,1
3014,2022-03-01,2022,03,March,Tuesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3570.11,3571.91,3486.41,3501.02,9968659,3517.62,85.5,-1.9352,1.2,47.25,3472.59,3439.29,Above,31.03,21401.85,0.549,Bear,Strong Sell,0
3015,2022-03-01,2022,03,March,Tuesday,JPM,JPMorgan Chase,Financials,Large Cap,197.6,198.42,192.86,193.49,6301552,195.01,5.56,-2.0823,1.1,37.03,194.34,200.99,Below,28.18,1302.58,1.8278,Bear,Strong Sell,0
3016,2022-03-01,2022,03,March,Tuesday,BAC,Bank of America,Financials,Large Cap,45.36,45.67,43.61,43.79,5913496,44.44,2.06,-3.4674,1.1,43.45,44.01,43.17,Below,27.85,391.51,1.9776,Bear,Strong Sell,0
3017,2022-03-01,2022,03,March,Tuesday,XOM,ExxonMobil Corp.,Energy,Large Cap,108.83,109.95,108.28,108.31,2341360,108.79,1.67,-0.4762,0.9,48.35,107.65,99.92,Above,15.49,1014.63,0.5675,Bear,Sell,0
3018,2022-03-01,2022,03,March,Tuesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,266.95,269.36,265.87,268.45,4519758,268.14,3.49,0.5618,0.7,62.78,270.85,281.69,Below,16.53,2185.43,2.0573,Bear,Buy,1
3019,2022-03-01,2022,03,March,Tuesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,51.97,52.09,51.23,51.42,4828349,51.57,0.86,-1.0616,0.7,50.63,51.49,51.55,Below,36.42,584.28,1.7448,Bear,Sell,0
3020,2022-03-01,2022,03,March,Tuesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,161.18,161.24,159.72,160.32,7214597,160.31,1.52,-0.5336,0.6,50.16,158.97,158.49,Above,20.52,1224.43,1.6471,Bear,Sell,0
3021,2022-03-02,2022,03,March,Wednesday,AAPL,Apple Inc.,Technology,Large Cap,222.94,225.12,222.68,224.56,6601346,224.52,2.44,0.7256,1.3,54.1,224.95,225.37,Below,20.5,1638.85,0.4105,Bear,Buy,1
3022,2022-03-02,2022,03,March,Wednesday,MSFT,Microsoft Corp.,Technology,Large Cap,323.54,331.52,322.13,331.29,8587172,327.97,9.39,2.396,1.3,70.06,332.34,335.73,Below,19.0,2352.35,1.2718,Bear,Strong Buy,1
3023,2022-03-02,2022,03,March,Wednesday,GOOGL,Alphabet Inc.,Technology,Large Cap,6117.69,6282.12,6068.03,6252.98,2543073,6195.57,214.09,2.2115,1.3,55.57,6245.5,6332.94,Above,13.69,41565.34,0.0249,Bear,Strong Buy,1
3024,2022-03-02,2022,03,March,Wednesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3501.02,3524.53,3484.32,3520.07,4714167,3512.64,40.21,0.5441,1.2,69.38,3503.11,3619.57,Above,14.2,30090.3,1.2832,Bear,Buy,1
3025,2022-03-02,2022,03,March,Wednesday,JPM,JPMorgan Chase,Financials,Large Cap,193.49,196.77,193.47,196.09,1821487,195.77,3.3,1.3448,1.1,50.95,197.85,191.27,Below,21.77,1557.05,1.4276,Bear,Buy,1
